Transaction_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
TXN00017184,LOAN000122,,15325.21,paid
TXN00017185,LOAN002560,,15614.71,paid
TXN00037067,LOAN011437,,2765.86,paid
TXN00037066,LOAN006173,,2820.12,late
TXN00037065,LOAN006884,,2832.26,paid
TXN00037069,LOAN005444,,2655.74,paid
TXN00037064,LOAN006438,,0,missed
TXN00037068,LOAN001469,,2767.79,paid
TXN00037063,LOAN010770,,0,missed
TXN00055304,LOAN011912,,7710.95,paid
TXN00055303,LOAN003517,,0,missed
TXN00055305,LOAN009937,,0,paid
TXN00055302,LOAN006124,,0,paid
TXN00037991,LOAN007718,,0,missed
TXN00037987,LOAN003655,,1220.99,paid
TXN00037985,LOAN011929,,1142.81,unknown
TXN00037990,LOAN000642,,1178.51,paid
TXN00037986,LOAN008738,,0,late
TXN00037989,LOAN009546,,1148.68,unknown
TXN00037988,LOAN002764,,1237.04,paid
TXN00049753,LOAN009132,,20130.33,paid
TXN00049754,LOAN009566,,18809.91,late
TXN00049751,LOAN006787,,20572.71,paid
TXN00049752,LOAN010753,,0,paid
TXN00036608,LOAN005651,,46013.575,paid
TXN00036609,LOAN005735,,46013.575,paid
TXN00036606,LOAN007623,,0,paid
TXN00036607,LOAN011802,11-11-2022,46013.575,paid
TXN00024515,LOAN005294,10-06-2024,2503.98,late
TXN00024517,LOAN009062,,2565.19,late
TXN00024518,LOAN010624,,2683.63,paid
TXN00024514,LOAN002496,25-07-2022,0,late
TXN00024519,LOAN002339,,2607.84,late
TXN00024516,LOAN003525,,2695.68,paid
TXN00024513,LOAN001125,,2563.28,late
TXN00033222,LOAN011539,,46013.575,late
TXN00033220,LOAN003929,,0,missed
TXN00033223,LOAN002692,,46013.575,paid
TXN00033221,LOAN007375,,46013.575,late
TXN00055462,LOAN011046,,2703.25,late
TXN00055460,LOAN005017,,2603.63,paid
TXN00055459,LOAN004284,,0,paid
TXN00055461,LOAN004498,,2767.76,paid
TXN00055463,LOAN000656,,2401.54,paid
TXN00059700,LOAN004035,04-01-2021,0,late
TXN00059702,LOAN009477,,19592.6,paid
TXN00059699,LOAN001838,,17315.77,late
TXN00059701,LOAN009444,,18743.48,late
TXN00056931,LOAN009012,,46013.575,paid
TXN00056930,LOAN011141,,46013.575,paid
TXN00056932,LOAN010677,,0,missed
TXN00056933,LOAN001301,,46013.575,paid
TXN00020587,LOAN009426,,2310.94,paid
TXN00020582,LOAN000101,,2366.18,paid
TXN00020579,LOAN010226,,2349.56,paid
TXN00020584,LOAN008505,,2196.96,paid
TXN00020581,LOAN007396,,2515.88,paid
TXN00020583,LOAN004236,24-10-2024,2363.25,paid
TXN00020580,LOAN001695,30-09-2022,2407.25,no_transaction
TXN00020585,LOAN001351,,2217.98,paid
TXN00020586,LOAN011990,,2132.97,paid
TXN00035919,LOAN008368,,12670.48,paid
TXN00035921,LOAN009771,,12704.97,paid
TXN00035922,LOAN005848,,12379.6,paid
TXN00035920,LOAN003177,,0,missed
TXN00046379,LOAN001746,26-05-2020,0,missed
TXN00046378,LOAN003252,,1621.03,paid
TXN00046377,LOAN001281,,1529.76,paid
TXN00046380,LOAN009612,,0,paid
TXN00046438,LOAN004866,,0,missed
TXN00046439,LOAN004116,,3483.14,paid
TXN00046440,LOAN002170,,3206.3,paid
TXN00046442,LOAN010764,,0,late
TXN00046441,LOAN004596,24-07-2022,3064.2,paid
TXN00038526,LOAN002484,,14581.26,late
TXN00038527,LOAN000998,,16653.39,paid
TXN00038525,LOAN010743,,14404.25,late
TXN00038524,LOAN003236,,16293.98,paid
TXN00029514,LOAN011200,,15755.78,paid
TXN00029516,LOAN009393,,17498.79,late
TXN00029515,LOAN004662,,0,late
TXN00029510,LOAN002309,,0,missed
TXN00029512,LOAN011902,,15580.68,late
TXN00029513,LOAN005070,,17568.26,paid
TXN00029511,LOAN004712,,17599.51,paid
TXN00042602,LOAN006892,,20588.17,paid
TXN00042606,LOAN010020,,19134.52,paid
TXN00042600,LOAN010678,,20125.56,paid
TXN00042601,LOAN004661,,19619.25,late
TXN00042599,LOAN011435,,20462.08,paid
TXN00042605,LOAN005279,,22248.02,late
TXN00042604,LOAN006159,01-02-2021,19728.76,paid
TXN00042603,LOAN011804,19-07-2020,20011.68,paid
TXN00053205,LOAN004969,,16417.82,paid
TXN00053203,LOAN004231,,16686.11,paid
TXN00053204,LOAN000778,,17373.23,paid
TXN00053206,LOAN011639,,15122.48,unknown
TXN00030963,LOAN000639,,15191.05,paid
TXN00030962,LOAN004698,,17653.58,paid
TXN00030964,LOAN002768,,0,paid
TXN00030961,LOAN010023,,17650.79,
TXN00002164,LOAN005891,,37686.75,late
TXN00002165,LOAN001088,,33490.31,paid
TXN00002167,LOAN006534,,34283.04,unknown
TXN00002166,LOAN000349,,32021.12,paid
TXN00051789,LOAN008555,,43568.2,late
TXN00051786,LOAN002295,,44018.36,paid
TXN00051788,LOAN009944,,38294.27,paid
TXN00051787,LOAN003195,,44098.79,paid
TXN00007632,LOAN006051,,46013.575,paid
TXN00007634,LOAN004371,,46013.575,paid
TXN00007635,LOAN011963,,46013.575,paid
TXN00007633,LOAN003091,,46013.575,paid
TXN00057888,LOAN007005,,13071.5,paid
TXN00057890,LOAN003847,,0,missed
TXN00057889,LOAN008401,,13881.08,late
TXN00057891,LOAN010616,,0,paid
TXN00036271,LOAN002534,,0,paid
TXN00036274,LOAN002161,,0,paid
TXN00036273,LOAN010637,,1822.3,paid
TXN00036270,LOAN011840,,1962.67,paid
TXN00036275,LOAN000345,,1919.53,paid
TXN00036272,LOAN006057,,1819.11,paid
TXN00041420,LOAN002325,,14985,paid
TXN00041418,LOAN011568,,15493.01,paid
TXN00041419,LOAN002361,,16097.6,late
TXN00041414,LOAN008004,,15899.18,paid
TXN00041416,LOAN007890,,0,missed
TXN00041421,LOAN011527,,15933.73,paid
TXN00048935,LOAN006510,,46013.575,late
TXN00048937,LOAN000822,,46013.575,paid
TXN00048936,LOAN007807,,0,paid
TXN00048938,LOAN011309,,46013.575,paid
TXN00026376,LOAN008177,,46013.575,late
TXN00026377,LOAN004512,,46013.575,paid
TXN00026375,LOAN000055,,0,missed
TXN00026378,LOAN009330,,46013.575,no_transaction
TXN00003917,LOAN006963,,46013.575,late
TXN00003920,LOAN008619,,46013.575,no_transaction
TXN00003918,LOAN006593,,46013.575,late
TXN00003919,LOAN000172,,0,missed
TXN00026897,LOAN008992,,0,missed
TXN00026898,LOAN011125,,46013.575,paid
TXN00026895,LOAN003744,,46013.575,late
TXN00026896,LOAN004167,,46013.575,paid
TXN00052802,LOAN008545,,2283.56,paid
TXN00052803,LOAN006450,,2276.42,late
TXN00052804,LOAN001620,,2359.56,late
TXN00052801,LOAN000681,17-10-2024,2202.72,late
TXN00059014,LOAN001729,,36189.68,paid
TXN00059013,LOAN010255,,37912.96,paid
TXN00059011,LOAN003056,,34329.15,late
TXN00059012,LOAN006669,,37232.8,paid
TXN00062734,LOAN004738,,46013.575,paid
TXN00062731,LOAN007183,,46013.575,paid
TXN00062732,LOAN011167,,46013.575,late
TXN00062733,LOAN001443,,46013.575,paid
TXN00030424,LOAN007007,,11758.18,no_transaction
TXN00030423,LOAN001994,,10840.73,paid
TXN00030425,LOAN005850,13-02-2021,10441.45,paid
TXN00057596,LOAN006465,,46013.575,paid
TXN00057597,LOAN009029,07-04-2021,46013.575,late
TXN00057599,LOAN011845,,46013.575,late
TXN00057598,LOAN004370,,46013.575,paid
TXN00057595,LOAN001348,,46013.575,paid
TXN00026043,LOAN008542,,46013.575,paid
TXN00026042,LOAN010593,,0,missed
TXN00026039,LOAN002906,11-09-2020,46013.575,paid
TXN00026038,LOAN002872,,46013.575,paid
TXN00026041,LOAN007025,,46013.575,paid
TXN00016298,LOAN005628,,9989.57,paid
TXN00016300,LOAN009651,06-01-2021,10640.2,no_transaction
TXN00016299,LOAN000123,,9363.71,paid
TXN00016297,LOAN005640,,9911.73,late
TXN00056174,LOAN001689,,15546.81,late
TXN00056173,LOAN005779,,0,paid
TXN00056170,LOAN008344,,0,paid
TXN00056171,LOAN005406,,15499.03,paid
TXN00056172,LOAN006501,,18008.99,paid
TXN00056169,LOAN005153,,15874.54,late
TXN00047474,LOAN008860,,26789.78,paid
TXN00047476,LOAN000193,,27880.65,paid
TXN00047477,LOAN007477,,30303.35,paid
TXN00047478,LOAN007078,,25902.89,paid
TXN00047475,LOAN003923,11-01-2023,27004.07,paid
TXN00059818,LOAN000953,,6572.92,paid
TXN00059817,LOAN007972,21-09-2021,0,paid
TXN00059815,LOAN007408,30-08-2024,6101.1,paid
TXN00059816,LOAN000375,,6445.7,paid
TXN00059819,LOAN000258,,6096.2,paid
TXN00059820,LOAN011723,,0,paid
TXN00043735,LOAN001219,,9576.71,paid
TXN00043737,LOAN010310,,9140.28,paid
TXN00043739,LOAN004603,,10265.28,late
TXN00043738,LOAN010052,,9806.85,paid
TXN00043736,LOAN005895,17-04-2020,10157.12,paid
TXN00017946,LOAN003898,,46013.575,paid
TXN00017945,LOAN004399,,0.01,late
TXN00017944,LOAN009151,,46013.575,paid
TXN00006603,LOAN002629,,46013.575,late
TXN00006606,LOAN006275,,46013.575,late
TXN00006604,LOAN007249,,0,missed
TXN00006605,LOAN010172,,46013.575,paid
TXN00062381,LOAN004232,,36395.41,late
TXN00062379,LOAN005870,,31905.12,paid
TXN00062380,LOAN009587,,33045.27,late
TXN00062382,LOAN005960,21-12-2022,31185.73,paid
TXN00009561,LOAN011814,,2195.14,paid
TXN00009566,LOAN005833,,2047.15,paid
TXN00009563,LOAN005267,,1967.61,paid
TXN00009565,LOAN006491,,1976.2,paid
TXN00009564,LOAN007391,,2127.13,paid
TXN00009567,LOAN009002,,46013.575,
TXN00009562,LOAN008090,,1959.56,paid
TXN00034771,LOAN003278,,4831.41,paid
TXN00034772,LOAN009962,,0,missed
TXN00034770,LOAN000155,11-03-2022,4260.23,paid
TXN00034769,LOAN007232,,4595.72,paid
TXN00018420,LOAN011050,,13300.68,paid
TXN00018419,LOAN011526,,13514.29,paid
TXN00018421,LOAN004605,,13942.28,paid
TXN00018417,LOAN011287,,13363.87,paid
TXN00018418,LOAN011018,,13385.65,paid
TXN00029332,LOAN010876,,6623.13,paid
TXN00029336,LOAN009007,,6340.09,paid
TXN00029335,LOAN007225,,6946.81,paid
TXN00029334,LOAN010726,,7085.6,paid
TXN00029333,LOAN006091,,0,late
TXN00057369,LOAN006462,,602.95,paid
TXN00057372,LOAN011438,,605.61,paid
TXN00057367,LOAN011646,,533.32,paid
TXN00057364,LOAN009805,11-01-2024,591.11,late
TXN00057370,LOAN011219,,0,missed
TXN00057365,LOAN003880,,0,missed
TXN00057368,LOAN009862,,536.97,paid
TXN00057366,LOAN000355,03-10-2023,587.07,late
TXN00057371,LOAN007286,,570.75,late
TXN00046204,LOAN003568,,0,late
TXN00046206,LOAN001592,,0,paid
TXN00046205,LOAN009575,,0,paid
TXN00046203,LOAN005125,26-01-2023,0,late
TXN00012716,LOAN007155,,15374.33,paid
TXN00012718,LOAN010046,27-06-2023,16410.6,paid
TXN00012714,LOAN000196,,46013.575,paid
TXN00012715,LOAN004634,,0,paid
TXN00012717,LOAN008101,,16315.11,paid
TXN00004015,LOAN009382,,1437.47,paid
TXN00004016,LOAN011669,,1499.31,paid
TXN00004013,LOAN003883,,1327.87,late
TXN00004019,LOAN005465,,0.01,paid
TXN00004017,LOAN007615,,1573.07,paid
TXN00004018,LOAN008300,,0,paid
TXN00004014,LOAN008828,,1342.35,paid
TXN00012543,LOAN005793,,13269.33,paid
TXN00012542,LOAN011798,,13101.96,paid
TXN00012544,LOAN007110,,11925.96,paid
TXN00012545,LOAN010179,14-03-2024,0,paid
TXN00040315,LOAN011394,,0,missed
TXN00040314,LOAN011034,,46013.575,paid
TXN00040313,LOAN010838,,0,missed
TXN00040312,LOAN011904,,0,missed
TXN00007366,LOAN002308,,0,paid
TXN00007365,LOAN007480,,38316.28,late
TXN00007367,LOAN009780,22-07-2020,37219.45,paid
TXN00007368,LOAN004522,,35330.9,paid
TXN00007369,LOAN011135,,37601.67,paid
TXN00060851,LOAN008193,,22455.12,unknown
TXN00060852,LOAN000987,,0,paid
TXN00060848,LOAN001298,25-05-2024,22618.02,paid
TXN00060850,LOAN000840,,0,missed
TXN00060849,LOAN004556,,22498.21,late
TXN00064282,LOAN007185,,6086.01,paid
TXN00064287,LOAN009912,,6103.52,paid
TXN00064284,LOAN008850,,5335.77,paid
TXN00064281,LOAN004487,,5413.51,paid
TXN00064289,LOAN005858,,6003.67,paid
TXN00064286,LOAN009833,,5304.84,late
TXN00064283,LOAN002174,,5444.38,paid
TXN00064285,LOAN005770,,-500,late
TXN00064288,LOAN005390,,5369.59,paid
TXN00005952,LOAN005542,,46013.575,no_transaction
TXN00005954,LOAN005168,,46013.575,late
TXN00005953,LOAN002831,,46013.575,paid
TXN00005951,LOAN002996,,0,paid
TXN00055109,LOAN005706,,10197.95,paid
TXN00055111,LOAN006507,,9080.31,paid
TXN00055110,LOAN007859,,9339.12,late
TXN00055113,LOAN009820,,9004.15,paid
TXN00055112,LOAN008823,,9974.86,paid
TXN00003152,LOAN009394,,2754.72,paid
TXN00003151,LOAN003132,,0,missed
TXN00003149,LOAN005954,,3026.87,unknown
TXN00003150,LOAN005949,02-10-2023,2923.76,paid
TXN00039105,LOAN002599,,35925.84,paid
TXN00039108,LOAN010823,,35984.26,paid
TXN00039107,LOAN005572,,34183.92,paid
TXN00039106,LOAN009520,,30931.4,late
TXN00049019,LOAN001539,,36261.91,late
TXN00049022,LOAN002608,22-07-2024,38247.47,no_transaction
TXN00049021,LOAN009342,09-07-2021,0,no_transaction
TXN00049020,LOAN006005,,38138.07,paid
TXN00049023,LOAN002696,,32570.87,paid
TXN00060128,LOAN003333,,6833.85,paid
TXN00060121,LOAN008141,,6704.51,paid
TXN00060129,LOAN003014,18-01-2021,6633.48,paid
TXN00060123,LOAN005775,,7189.37,paid
TXN00060127,LOAN009667,,7186.64,late
TXN00060125,LOAN011537,,6753.89,paid
TXN00060122,LOAN009690,,7335.81,paid
TXN00060126,LOAN001987,,6817.23,paid
TXN00023388,LOAN008187,18-03-2024,27260.75,paid
TXN00023387,LOAN008732,,23733.08,late
TXN00023389,LOAN002802,,0,missed
TXN00023390,LOAN002685,,26953.66,late
TXN00016571,LOAN003920,,31511.14,late
TXN00016572,LOAN007976,,33837.34,late
TXN00016574,LOAN009762,,0,missed
TXN00016573,LOAN000636,12-10-2024,32204.27,paid
TXN00031201,LOAN005765,,2193.72,paid
TXN00031204,LOAN004626,,0,paid
TXN00031205,LOAN007179,,2054.84,paid
TXN00031202,LOAN011593,,2067.96,paid
TXN00031203,LOAN007136,,0,missed
TXN00045400,LOAN010683,,5215.74,paid
TXN00045399,LOAN005431,,4933.75,unknown
TXN00045401,LOAN009496,,0,missed
TXN00045398,LOAN008959,,5761.23,paid
TXN00045402,LOAN010850,,5415.49,paid
TXN00021595,LOAN000192,,0,paid
TXN00021599,LOAN010112,,4501.81,paid
TXN00021596,LOAN005980,,4768.87,late
TXN00021597,LOAN001604,,4998.35,late
TXN00021598,LOAN005204,,5169.26,paid
TXN00042640,LOAN000314,12-04-2023,0,paid
TXN00042641,LOAN001259,,4173.66,no_transaction
TXN00042642,LOAN009239,,4168.98,paid
TXN00042643,LOAN000983,,4058.21,paid
TXN00042639,LOAN009852,13-12-2021,3913.7,late
TXN00023474,LOAN008664,,5143.75,late
TXN00023475,LOAN000238,,5735.92,paid
TXN00023477,LOAN004275,,0,missed
TXN00023473,LOAN000279,,5075.63,late
TXN00023476,LOAN003261,,0,missed
TXN00048736,LOAN005462,,46013.575,paid
TXN00048733,LOAN011627,,46013.575,paid
TXN00048735,LOAN011807,,46013.575,paid
TXN00048734,LOAN005394,,46013.575,paid
TXN00050920,LOAN010803,,5450.65,paid
TXN00050919,LOAN010843,,0,missed
TXN00050922,LOAN010837,,5650.89,paid
TXN00050921,LOAN011867,,5435.07,paid
TXN00019545,LOAN002603,,2439.07,paid
TXN00019546,LOAN002060,,2264.57,paid
TXN00019544,LOAN007903,,2237.38,paid
TXN00019543,LOAN002709,,2491.64,paid
TXN00049339,LOAN010299,,15847.53,paid
TXN00049340,LOAN002704,,14285.01,paid
TXN00049337,LOAN007257,,0,paid
TXN00049338,LOAN007857,,16309.68,paid
TXN00049341,LOAN010648,28-06-2024,14114.27,paid
TXN00023318,LOAN000878,,46013.575,paid
TXN00023320,LOAN009303,,46013.575,paid
TXN00023321,LOAN006520,,46013.575,paid
TXN00023319,LOAN010832,,46013.575,paid
TXN00061549,LOAN004794,,0,paid
TXN00061548,LOAN008890,,0,paid
TXN00061551,LOAN002772,,5181.94,paid
TXN00061550,LOAN003877,,5057.57,paid
TXN00034321,LOAN001951,,46013.575,paid
TXN00034322,LOAN005901,15-04-2023,46013.575,paid
TXN00034320,LOAN000534,,46013.575,paid
TXN00034323,LOAN005999,,46013.575,late
TXN00026474,LOAN009518,,4769.39,paid
TXN00026475,LOAN008733,,4659.2,late
TXN00026473,LOAN006862,,4394.89,late
TXN00026479,LOAN001800,,4305.43,paid
TXN00026477,LOAN006981,08-08-2022,4218.39,paid
TXN00026476,LOAN007043,,0,missed
TXN00026472,LOAN005185,,4503.92,paid
TXN00026478,LOAN005208,,4566.5,late
TXN00026480,LOAN011458,,4158.8,late
TXN00008272,LOAN003126,,3179.13,paid
TXN00008271,LOAN003783,,2883.14,paid
TXN00008269,LOAN009673,,3123.56,paid
TXN00008270,LOAN001646,,3153.78,paid
TXN00008273,LOAN004838,,0,missed
TXN00008268,LOAN004120,,3037.3,paid
TXN00026929,LOAN004911,09-02-2022,46013.575,paid
TXN00026932,LOAN006930,,46013.575,late
TXN00026931,LOAN007610,,46013.575,late
TXN00026930,LOAN000056,,46013.575,late
TXN00015163,LOAN008284,,0,late
TXN00015162,LOAN009365,,0,paid
TXN00015160,LOAN003970,,11281.46,paid
TXN00015159,LOAN010476,27-07-2022,9921.41,paid
TXN00015161,LOAN004367,,10296.18,late
TXN00042666,LOAN010358,,8729.22,paid
TXN00042661,LOAN000085,,8954.89,paid
TXN00042669,LOAN011659,,9087.47,late
TXN00042667,LOAN004908,,9283.96,late
TXN00042665,LOAN000166,,9446.79,paid
TXN00042663,LOAN009081,24-09-2024,9203.95,late
TXN00042668,LOAN005614,,8157.31,paid
TXN00042662,LOAN002411,,8545.77,paid
TXN00042664,LOAN005513,,8151.12,late
TXN00030044,LOAN011067,06-02-2020,31453.14,paid
TXN00030042,LOAN005354,,30567.39,paid
TXN00030046,LOAN003983,,31169.3,paid
TXN00030043,LOAN006747,,34846.6,paid
TXN00030045,LOAN006082,,33538.75,paid
TXN00012493,LOAN007362,,46013.575,paid
TXN00012496,LOAN009918,,46013.575,late
TXN00012495,LOAN000317,,46013.575,paid
TXN00012494,LOAN000092,,46013.575,no_transaction
TXN00002388,LOAN004350,,0,no_transaction
TXN00002383,LOAN008118,,46013.575,paid
TXN00002386,LOAN001109,,46013.575,paid
TXN00002389,LOAN007557,,0,paid
TXN00002385,LOAN002767,,46013.575,paid
TXN00002384,LOAN011624,,46013.575,paid
TXN00002387,LOAN000423,,46013.575,paid
TXN00024947,LOAN011970,,0,late
TXN00024945,LOAN009506,,9073.11,paid
TXN00024946,LOAN002323,10-08-2022,0,paid
TXN00024944,LOAN003052,,0,no_transaction
TXN00024948,LOAN000370,,9333.11,paid
TXN00024943,LOAN006090,,0,paid
TXN00017671,LOAN007787,,17855.19,paid
TXN00017674,LOAN003467,,17692.48,paid
TXN00017673,LOAN001102,,18537.84,late
TXN00017672,LOAN011452,,17518.78,paid
TXN00003257,LOAN010858,,28463.96,paid
TXN00003259,LOAN007173,,27130.8,paid
TXN00003254,LOAN004351,,26059.26,paid
TXN00003258,LOAN002200,,26675.55,paid
TXN00003253,LOAN004736,,25864.88,paid
TXN00003256,LOAN007878,,27531.85,paid
TXN00003255,LOAN004137,,27116.76,late
TXN00049480,LOAN000506,,0,paid
TXN00049481,LOAN007267,30-03-2024,1033.82,late
TXN00049484,LOAN001191,,0,missed
TXN00049485,LOAN006308,,1088.94,paid
TXN00049483,LOAN000257,,1152.53,late
TXN00049482,LOAN003414,06-03-2022,1116.73,paid
TXN00049479,LOAN008475,,1007.39,paid
TXN00018162,LOAN006992,03-04-2023,3747.66,paid
TXN00018164,LOAN002988,,0,missed
TXN00018163,LOAN010428,,0.01,late
TXN00018161,LOAN000021,,4299.78,paid
TXN00005537,LOAN002561,,4078.19,late
TXN00005535,LOAN003578,,4382.8,
TXN00005538,LOAN001119,,46013.575,paid
TXN00005541,LOAN001690,,4214.08,paid
TXN00005542,LOAN008178,,4319.88,paid
TXN00005536,LOAN000853,,0,paid
TXN00005540,LOAN001322,,3950.23,paid
TXN00005539,LOAN006196,,4175.16,late
TXN00059010,LOAN002618,,46013.575,paid
TXN00059009,LOAN000509,,46013.575,paid
TXN00059007,LOAN001353,,0,missed
TXN00059008,LOAN003489,,46013.575,paid
TXN00046100,LOAN005200,,7189.83,paid
TXN00046097,LOAN004671,,0,missed
TXN00046099,LOAN000058,,7760.77,paid
TXN00046098,LOAN001640,,6812.23,paid
TXN00063126,LOAN007162,,5757.78,late
TXN00063125,LOAN007280,,5381.51,paid
TXN00063124,LOAN011152,,5284.68,paid
TXN00063127,LOAN009995,,5806.02,late
TXN00005730,LOAN008201,,13507.07,paid
TXN00005734,LOAN011166,30-01-2022,14027.4,paid
TXN00005731,LOAN000072,,13341.48,no_transaction
TXN00005733,LOAN007891,,13423.61,paid
TXN00005732,LOAN007977,15-05-2020,13293.25,paid
TXN00005735,LOAN004732,,13016.56,no_transaction
TXN00011703,LOAN005479,31-10-2023,26266.15,paid
TXN00011704,LOAN004540,,0,late
TXN00011705,LOAN005218,,0,missed
TXN00019842,LOAN000784,,0,missed
TXN00019837,LOAN009349,,10065,paid
TXN00019841,LOAN007479,,8721.34,paid
TXN00019839,LOAN009609,,9328.43,paid
TXN00019836,LOAN003397,,8458.91,paid
TXN00019840,LOAN010390,,9676.7,paid
TXN00019838,LOAN002778,,0,paid
TXN00020523,LOAN002966,12-03-2024,46013.575,paid
TXN00020525,LOAN011278,,46013.575,paid
TXN00020522,LOAN000014,,46013.575,paid
TXN00020524,LOAN000915,,0,missed
TXN00055190,LOAN009178,,6293.76,paid
TXN00055189,LOAN002513,19-04-2021,7143.03,paid
TXN00055188,LOAN001224,,6082.89,paid
TXN00055191,LOAN009633,,7175.64,paid
TXN00055187,LOAN009886,,0,paid
TXN00046551,LOAN010732,,46013.575,paid
TXN00046553,LOAN009488,,46013.575,paid
TXN00046550,LOAN010111,,0,paid
TXN00046552,LOAN010439,,46013.575,paid
TXN00054672,LOAN009048,,1080.09,no_transaction
TXN00054671,LOAN005594,,985.02,no_transaction
TXN00054669,LOAN009914,15-02-2022,0,missed
TXN00054674,LOAN001284,,1036.18,paid
TXN00054670,LOAN004872,,1041.56,paid
TXN00054673,LOAN011431,,1083.76,paid
TXN00037960,LOAN000672,,13986.28,paid
TXN00037962,LOAN001117,,13488.87,late
TXN00037959,LOAN002919,,12665.06,late
TXN00037961,LOAN005590,,14315.91,paid
TXN00015715,LOAN007822,,11593.42,paid
TXN00015714,LOAN004034,,10863.48,paid
TXN00015713,LOAN005023,,10799.58,paid
TXN00015712,LOAN008941,,11634.37,paid
TXN00013502,LOAN009726,04-12-2024,7697.65,paid
TXN00013504,LOAN009739,31-03-2023,0,missed
TXN00013503,LOAN003190,,7355.76,paid
TXN00013501,LOAN005040,,8208.87,late
TXN00023071,LOAN007270,,46013.575,paid
TXN00023069,LOAN011439,,46013.575,paid
TXN00023072,LOAN011538,,0,paid
TXN00023070,LOAN008305,,46013.575,paid
TXN00044294,LOAN011764,,22707.2,paid
TXN00044290,LOAN011025,,0,missed
TXN00044292,LOAN005877,,24300.44,paid
TXN00044293,LOAN000450,,22186.23,late
TXN00044295,LOAN008726,,0,paid
TXN00044291,LOAN001057,,0,missed
TXN00061430,LOAN010270,,28326.2,late
TXN00061429,LOAN004063,,29217.96,paid
TXN00061427,LOAN002221,03-12-2021,0,missed
TXN00061426,LOAN006094,,29218.98,unknown
TXN00061428,LOAN000989,,0,paid
TXN00056499,LOAN009364,,0,paid
TXN00056501,LOAN003361,26-04-2022,0,missed
TXN00056505,LOAN000592,,11579.99,paid
TXN00056503,LOAN008671,,12548.37,paid
TXN00056504,LOAN000099,,0,missed
TXN00056502,LOAN001164,,0,paid
TXN00056498,LOAN002736,,12058.06,paid
TXN00056500,LOAN005313,,12744.99,paid
TXN00038041,LOAN006425,,0,missed
TXN00038040,LOAN001936,,11009.97,paid
TXN00038042,LOAN000473,,12963.72,late
TXN00038043,LOAN008195,,12762.55,paid
TXN00045938,LOAN004509,,0,paid
TXN00045939,LOAN002967,,0,late
TXN00045941,LOAN003469,21-05-2024,0,paid
TXN00045940,LOAN002825,,0,paid
TXN00029253,LOAN007628,,2773.48,paid
TXN00029254,LOAN008830,,2724.45,paid
TXN00029256,LOAN000706,,2929.63,paid
TXN00029255,LOAN000113,,2885.84,late
