Customer_ID,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score
CUST00358,52,Male ,271269,BUSINESS OWNER,13,848
CUST01454,49,female,209805,Business Owner,8,738
CUST03658,44,M,50721,Biz Owner,1,683
CUST01667,60,FEMALE,85501,Sal.,24,799
CUST04964,65,Female,INR 103506,Sal.,28,725
CUST00300,47,nan,72191,salaried,7,741
CUST02776,60,FEMALE,61099,Free Lancer,2,669
CUST04776,58,female,56362,Business Owner,32,850
CUST04109,34, Female,115331,Full-Time,5,747
CUST03425,64,Male,86507,Sal.,999,738
CUST00465,32,female,88523,salaried,12,616
CUST00066,37, Female,94318,Full-Time,12,640
CUST05434,48,male,92219,Self-Employed,23,770
CUST04172,23,M,67866,Full-Time,3,669
CUST00701,24,FEMALE,32596,freelancer,2,499
CUST00678,65,F,83182,Salaried,8,731
CUST05120,61,m,52520,FREELANCER,6,804
CUST04881,45,nan,70611,Freelancer,17,812
CUST01331,40,Female,77970,SALARIED,14,794
CUST03544,43,Male,110481,SALARIED,20,N/A
CUST03287,27,Female,23641,Self-Employed,7,789
CUST01045,34,F,37894,Freelancer,9,674
CUST04229,52,f,120625,Sal.,13,835
CUST01515,37,Female,199067,Business owner,1,719
CUST00762,130,female,46816,Sal.,17,710
CUST01690,#N/A,Female,112699,Salaried,2,747
CUST01124,50,Male,109509,Self Employed,12,663
CUST04672,56,Male ,50268,N/A,35,737
CUST01341,30, Female,31309,self-employed,4,702
CUST01380,31,MALE,108029,SALARIED,4,612
CUST02373,38,FEMALE,118307/-,Self Employed,6,797
CUST02241,33,M,140980,Salaried,13,661
CUST03641,26,female,62898,Biz Owner,4,732
CUST00584,51,female,70773,salaried,999,621
CUST05284,52,MALE,6100,Not Employed,0,638
CUST01983,58,female,110802,Sal.,22,725
CUST02271,41,m,40712,Freelancer,19,691
CUST02141,59,female,90397,SE,18,850
CUST03014,46,FEMALE,Unknown,Full-Time,15,665
CUST05635,62,F,103074,SE,1,#N/A
CUST03708,36,Female,137368,Sal.,2,797
CUST00109,200,MALE,50928,Salaried,4,667
CUST05205,47,#N/A,119790,Business owner,N/A,589
CUST03368,37,m,59659,Self employed,11,821
CUST04581,60,M,97019,Full-Time,6,719
CUST00758,64,M,INR 35520,salaried,7,742
CUST00386,24,F,140217,salaried,3,698
CUST01832,54,f,123479,Business owner,33,564
CUST01214,52,f,105481,Full-Time,19,766
CUST05033,52,f,100171,SE,3,567
CUST02466,24, ,150314,Biz Owner,4,693
CUST03770,64,Female,137487,SALARIED,13,641
CUST04900,60,m,-1,Full-Time,12,773
CUST05582,36,Female,76112,freelancer,6,715
CUST03562,58,F,104679,SALARIED,nan,744
CUST02445,,F,114716,Self-Employed,10,702
CUST03850,41,male,69129,Sal.,3,740
CUST02893,39,F,137568,Sal.,-3,687
CUST01205,63,M,120202,Sal.,1,629
CUST01939,53,Male ,3339,Jobless,0,671
CUST05759,37,M,48420,Sal.,7,811
CUST01402,23,m,57969,Salaried,1,586
CUST00696,30,male,1399,Unemployed,0,726
CUST05093,39,f,INR 108968,Self employed,6,653
CUST01295,46,F,INR 51400,FREELANCER,26,714
CUST01965,42,f,2613,Unemployed,0,720
CUST04144,23,f,128023,Sal.,2,850
CUST05026,40,FEMALE,103336,salaried,2,805
CUST04982,27,FEMALE,68014,Sal.,5,773
CUST01335,33,female,36022,Self Employed,3,621
CUST02906,26,MALE,116770,Sal.,,745
CUST02033,63,Female,42341,Self-Employed,19,746
CUST01683,0,MALE,62601.00,salaried,13,680
CUST01387,21, Female,INR 145889,salaried,1,764
CUST04828,43,M,82458,salaried,10,627
CUST02177,63,male,78535,Sal.,28,608
CUST02497,31,female,197597,BUSINESS OWNER,9,823
CUST04000,64,f,106844,SALARIED,25,766
CUST02631,61,f,62662,Sal.,15,
CUST00082,41,F,120070,Sal.,14,745
CUST02300,43,FEMALE,204590,Biz Owner,6,759
CUST02619,55,f,"$46,798",Full-Time,25,794
CUST00195,48,F,72924.00,Sal.,22,1200
CUST05468,44,female,61560,Full-Time,#N/A,611
CUST02302,21,m,113695,Self-Employed,1,720
CUST01456,52,male,36564,SALARIED,23,#N/A
CUST04499,37,m,49752,SE,12,725
CUST03651,27,female,68561,SE,2,672
CUST00038,29,m,80828,self-employed,8,798
CUST05753,57,Male,117924,self-employed,19,822
CUST01415,30,NB,43099,FREELANCER,5,819
CUST04960,52,Male,91068,Salaried,8,636
CUST01109,26,m,98746,Biz Owner,#N/A,727
CUST00248,34,female,269497,Business owner,5,608
CUST04077,62,M,7052,Unemployed,0,695
CUST00269,43,Female,"$-5,000",Biz Owner,23,821
CUST00319,56,F,111936,SE,27,
CUST03566,49,MALE,49051,Self Employed,#N/A,583
CUST05041,52,Female,64680,salaried,24,769
CUST00074,24,Female,213035,Business owner,1,738
CUST03199,65,MALE,68497,Self-Employed,15,738
CUST02962,63,m,78124,,2,629
CUST05118,64,Male,91951,salaried,23,850
CUST00058,23,male,54396,SALARIED,2,732
CUST03939,38,Male,66493,self-employed,3,766
CUST05773,60,Female,104234,Sal.,35,618
CUST00973,34,Male,87762,Entrepreneur,9,676
CUST04370,35,Male,38101,SE,12,600
CUST00877,27,female,39072,Self Employed,6,763
CUST01646,54,m,35319,Self employed,1,625
CUST03488,200,FEMALE,INR 38919,freelancer,2,727
CUST05712,58,M,42775,Full-Time,6,696
CUST04267,21,male,74922,SE,1,752
CUST04914,63,M,140880,Full-Time,15,681
CUST00641,65,m,INR 97599,Full-Time,35,788
CUST01684,33,,108406,Self Employed,100,567
CUST03888,27, Female,82905,Biz Owner,3,
CUST05888,22,M,21578,Gig Worker,1,775
CUST03971,22,f,138463,SALARIED,2,697
CUST00231,25,F,67597,Self Employed,3,679
CUST03440,60,male,5510,Unemployed,0,770
CUST01207,41,FEMALE,113475,SALARIED,3,632
CUST02842,52,Male ,71542,SE,6,654
CUST04243,41,Male,111050,salaried,6,609
CUST03912,34,F,22659,,3,618
CUST02884,50,Male ,72191,#N/A,11,656
CUST04280,56,MALE,68492,Self-Employed,25,739
CUST02450,30,Male,INR -5000,SALARIED,5,770
CUST04961,200,Female,94976,salaried,7,0
CUST00008,130,m,222112,Business owner,7,841
CUST04079,35,NULL,87815,salaried,11,755
CUST01217,44,female,36762,Salaried,11,N/A
CUST05010,58, , ,Biz Owner,8,590
CUST00360,32,,130139,SALARIED,7,661
CUST01409,63,male,92197,Sal.,17,739
CUST01479,65,F,279398,Business Owner,13,628
CUST01570,62, Female,-1,Free Lancer,1,741
CUST01350,53,M,52, ,0,606
CUST05079,25,M,40639,SALARIED,4,700
CUST03529,N/A, Female,116564,self-employed,15,755
CUST00016,N/A,Non binary,95653,Business owner,NULL,700
CUST04104,56,m,68807,Full-Time,14,658
CUST03695,43,NULL,299489/-,Biz Owner,5,640
CUST04988,59,NULL,113939,Full-Time,20,823
CUST02078,55, ,45526,salaried,27,610
CUST02474,27,male,31475,Salaried,4,665
CUST00798,62,Male,68872,salaried,N/A,814
CUST04790,28,,124068,Salaried,2,682
CUST02977,60,Male ,52160,Gig Worker,30,771
CUST03179,57,male,67781,Full-Time,3,830
CUST05370,32,female,99335,Sal.,8,717
CUST04484,60,F,82868,salaried,20,760
CUST02748,48, Female,22108,freelancer,8,650
CUST04210,30,male,83487,salaried,4,691
CUST05527,50,female,27555,Self Employed,23,794
CUST01707,49,Unknown,23057,self-employed,2,-50
CUST04448,44,M,1361,UNEMPLOYED,0,737
CUST04064,49,f,24198,Free Lancer,18,806
CUST04840,63, Female,79887,Salaried,999,634
CUST05234,59,m,118142,Sal.,8,713
CUST02651,35,m,108514/-,salaried,9,703
CUST00279,31,male,63125,SALARIED,5,588
CUST02470,35,FEMALE,73023,Self-Employed,15,657
CUST03815,61,Female,100343, ,9,736
CUST02451,64,Male ,63466,Full-Time,33,742
CUST01260,0,Female,93837,Sal.,21,688
CUST01512,57,Female,84032, ,20,703
CUST03747,25,non-binary,,Sal.,1,653
CUST00018,36,f,117247,Entrepreneur,6,754
CUST03023,56,f,159842,BUSINESS OWNER,-3,787
CUST03367,49,female,207717,BUSINESS OWNER,11,672
CUST01800,22,FEMALE,116731,Salaried,2,668
CUST02483,27,NULL,27736,SE,3,682
CUST03245,59,Male,143467,Sal.,35,750
CUST00759,46,FEMALE,202626.00,Business owner,24,807
CUST05608,48,m,41227,Salaried,Unknown,
CUST05688,55,MALE,65826,Sal.,4,716
CUST05821,62,Unknown,118502, ,1,636
CUST03486,41,MALE,126026,Salaried,4,577
CUST01176,50, Female,119603,Full-Time,13,734
CUST04349,38,Female,283603,Entrepreneur,15,690
CUST01996,42, Female, ,salaried,16,724
CUST03335,24,female,38426,Full-Time,1,999
CUST02586,40,m,,Full-Time,20,835
CUST01491,N/A,m,109912,salaried,12,805
CUST00849,21,m,85408,SE,1,NULL
CUST03396,27,FEMALE,N/A,SALARIED,3,650
CUST05971,57,M,50754,salaried,21,764
CUST03362,27,,43978,salaried,5,723
CUST04583,31,FEMALE,139648,SALARIED,10,836
CUST00177,NULL,Male,290713,Business Owner,34,672
CUST02656,33,Non-Binary,42203,Free Lancer,1,714
CUST05134,26,FEMALE,168540,Business owner,4,656
CUST05913,46, Female,120704,Sal.,nan,752
CUST02932,60,FEMALE,106230,SE,2,665
CUST01069,65,female,63189,Self-Employed,28,783
CUST01084,61,FEMALE,33714,Salaried,6,600
CUST02403,28,F, ,Business owner,3,663
CUST05305,52,female,65777,Freelancer,22,650
CUST01131,30,FEMALE,143183,Salaried,6,792
CUST02235,24,female,72330,SE,3,688
CUST02751,65,Male,110898,Salaried,28,#N/A
CUST01969,48,M,INR 62990,Sal.,26,705
CUST00945,40,f,223398,Business Owner,18,726
CUST01958,22, Female,142318,Salaried,1,#N/A
CUST01566,63, Female,36540,Self-Employed,7,
CUST02266,42,F,84607,SALARIED,7,784
CUST02330,42,Female,INR 40060,SALARIED,11,696
CUST03026,27,FEMALE,119739,Sal.,7,637
CUST05845,22,M,,Full-Time,2,737
CUST01391,45,MALE,119061,Self Employed,1,769
CUST03217,60,MALE,28889,self-employed,26,744
CUST04441,49,male,118219,,12,818
CUST02251,61,M,-1,Full-Time,12,644
CUST01003,61,Non-Binary,101385,Self employed,30,N/A
CUST01680,57,Male ,36695,Freelancer,24,752
CUST00072,37,Male,39790,NULL,2,688
CUST04426,65,female,59891,Full-Time,8,547
CUST03921,43,m,255561,BUSINESS OWNER,5,760
CUST03214,58,m,140996,SALARIED,4,850
CUST03338,31,Other,74071,salaried,2,618
CUST01594,44,F,200380,Entrepreneur,16,710
CUST02043,32,M,97083,Sal.,4,663
CUST04815,63,M,8941,Unemployed,0,634
CUST00187,41,m,9264,Unemployed,0,809
CUST04149,NULL, Female,-5000,Salaried,4,429
CUST05450,34,Male,49594,Sal.,8,848
CUST01734,35,F,277583,BUSINESS OWNER,7,525
CUST05400,28,Female,290544,Entrepreneur,3,726
CUST04329,26,m,27370,Self-Employed,4,622
CUST01175,26,male,141520,N/A,4,704
CUST01631,46,M,31480,Sal.,26,nan
CUST00583,61,Male,N/A,SE,9,711
CUST00399,38,MALE,17885,Free Lancer,16,802
CUST03420,49,Male,133803,Biz Owner,11,736
CUST00710,39,FEMALE,"$26,342",Freelancer,3,622
CUST02580,33,F,124257,BUSINESS OWNER,7,651
CUST00251,28, Female,"$28,756",SE,1,754
CUST02762,35,F,74579,salaried,7,743
CUST05361,64,female,63860,Salaried,13,548
CUST04130,42,m,147315,salaried,1,734
CUST01213,N/A,MALE,142955,Sal.,2,662
CUST01421,35,Male ,19178,Free Lancer,12,664
CUST00324,42,M,45160,Sal.,10,850
CUST02900,49,Female,138486,Sal.,,687
CUST02408,21,female,44346,salaried,1,814
CUST00211,62,F,166382,Entrepreneur,7,722
CUST01877,23,F,30254,Salaried,2,659
CUST02375,37,Female,20230,Self Employed,13,-50
CUST02817,33,Male,40576,Gig Worker,4,595
CUST00504,23,Non-Binary,INR 63138,Free Lancer,2,635
CUST03570,130,Male ,52467,Self-Employed,4,654
CUST05872,53,Female,242928,Entrepreneur,21,850
CUST04787,42, Female,75491,Sal.,15,712
CUST02198,53,M,NULL,BUSINESS OWNER,30,NULL
CUST00168,49,f,61365,freelancer,2,791
CUST05936,31,,16193,freelancer,6,850
CUST03547,44, Female,170668,BUSINESS OWNER,8,837
CUST02827,63,m,43921,Salaried,29,796
CUST01326,35,MALE,94547.00,Self Employed,15,714
CUST05398,52,f,6432,Jobless,0,752
CUST05818,53,Male,105606,Salaried,18,842
CUST03133,62,F,104992,Sal.,#N/A,752
CUST02067,45,m,54974,Business owner,4,604
CUST04259,42,FEMALE,134348,salaried,19,623
CUST01944,65,Female,246536,BUSINESS OWNER,27,790
CUST03286,64,MALE,43813,Freelancer,6,682
CUST01250,23,FEMALE,65699,Free Lancer,2,632
CUST01139,35,Female,1416,Unemployed,0,615
CUST05949,52,f,78994,self-employed,6,nan
CUST02927,35,f,8705,Jobless,,850
CUST02859,23,female,72250,Sal.,1,837
CUST01244,62, Female,209683,Business owner,9,999
CUST01808,51,male,66684,#N/A,24,576
CUST01634,33,MALE,102925,SALARIED,1,745
CUST04482,29,N/A,52249,SALARIED,9,789
CUST04625,62,NULL,30075,SE,23,779
CUST00544,50,MALE,105227,Salaried,7,763
CUST00507,53,F,61928,SALARIED,20,784
CUST05886,51,female,99171,Full-Time,24,616
CUST00752,59,FEMALE,134864,SALARIED,29,631
CUST01547,23,m,147101,Business Owner,1,721
CUST01118,26,Non-Binary,54751,SE,1,491
CUST04253,28,FEMALE,58003,Entrepreneur,7,NULL
CUST05893,46,MALE,144719,Business owner,26,711
CUST05860,35,Male,24972,freelancer,11,586
CUST04895,58,m,56200,Gig Worker,15,648
CUST01972,31,,136192,Salaried,9,780
CUST05549,59,M,85011,nan,27,838
CUST05943,31,Male,,Business owner,8,635
CUST02826,29,m,52324,FREELANCER,NULL,683
CUST04474,23,male,101487,Sal.,1,636
CUST02746,45,F,27190,FREELANCER,19,806
CUST04288,NULL,f,112423/-,SE,30,762
CUST04599,61,FEMALE,118103,salaried,6,702
CUST03153,61,F, ,SALARIED,19,731
CUST03017,56,M,232313,Biz Owner,2,602
CUST05401,,N/A,140435,Full-Time,2,719
CUST00277,25,m,8449,Unemployed,N/A,759
CUST01518,27,f,87668,Business Owner,N/A,641
CUST04202,40, Female,34099,self-employed,#N/A,#N/A
CUST04779,52,f,34599,Salaried,9,850
CUST01777,nan, Female,74341,SE,17,653
CUST00562,54,female,61594,Freelancer,34,806
CUST00071,45,MALE,31874,Sal.,4,722
CUST04075,27,male,-1,salaried,3,#N/A
CUST05145,57,male,40988,Self employed,24,850
CUST05007,28,Male,128958,Full-Time,2,603
CUST00165,56,M,8037.00,UNEMPLOYED,,654
CUST01716,30,Unknown,47471,salaried,2,652
CUST00957,23,Unknown,52334,BUSINESS OWNER,2,N/A
CUST00753,24,m,94290.00,Self-Employed,nan,649
CUST01014,59,male,71561,Salaried,7,781
CUST02638,42,m,90326,Self employed,-3,850
CUST04314,56,Male ,114964,SE,5,636
CUST03745,32,Male ,135331,Salaried,1,580
CUST00893,24,FEMALE,45599,FREELANCER,2,850
CUST04173,35,female,219566,Biz Owner,13,1200
CUST01360,22, Female,84776,Sal.,2,822
CUST04769,48,Male,58296,Self Employed,13,836
CUST02915,48,FEMALE,Unknown,Business Owner,1,619
CUST05250,62, Female,31657,Sal.,11,786
CUST03141,24,Female,51779,SALARIED,1,643
CUST03134,28,female,52858,#N/A,4,684
CUST00353,50,F,55126,FREELANCER,18,676
CUST02566,36,male,83610,Self Employed,14,742
CUST03129,39,M,99125,Salaried,5,850
CUST02196,21,F,57262,salaried,1,701
CUST01183,#N/A, Female,67536,Self Employed,5,791
CUST03089,39,MALE,94279,Full-Time,2,591
CUST03954,59,male,72695,Sal.,26,695
CUST04456,50,m, ,Not Employed,0,724
CUST02741,43,m,50215,SE,12,709
CUST01270,41,non-binary,36131,salaried,11,686
CUST02504,130,m,48311,salaried,4,711
CUST03034,47,NULL,113655,Full-Time,4,740
CUST05571,34,f,49096,N/A,8,605
CUST04778,60,FEMALE,67948,NULL,4,661
CUST03114,48,male,54570,Business owner,24,741
CUST05873,#N/A,f,2175,Unemployed,0,753
CUST05593,40,#N/A,58001,Full-Time,13,850
CUST02371,63, Female,74787,self-employed,3,624
CUST04786,52, ,90479,Full-Time,23,724
CUST01147,41,male,28836,self-employed,7,838
CUST05998,49,Female,INR 74507,Self employed,12,583
CUST05877,37,F,31839,Full-Time,7,798
CUST05883,55,MALE,3575,N/A,0,714
CUST05779,21,M,124716,salaried,NULL,693
CUST00378,53,M,127854,SALARIED,25,789
CUST01751,28,MALE,25509,Self employed,4,762
CUST04976,34,Male ,51802,SALARIED,14,641
CUST01177,41,FEMALE,47370,Salaried,17,nan
CUST04623,57,FEMALE,242101,Entrepreneur,21,763
CUST01705,#N/A,female,46880,salaried,22,595
CUST05003,58,female,19886,freelancer,9,791
CUST00343,34,female,36073,Full-Time,7,660
CUST00747,33,Female,140855,Entrepreneur,10,779
CUST02769,0,F,INR 72830,Full-Time,16,679
CUST03347,33,MALE,120177,Full-Time,2,503
CUST04511,#N/A, Female,Unknown,Self Employed,17,641
CUST01356,56,Male,64811,Gig Worker,15,638
CUST05075,59,Male ,76133,Salaried,18,761
CUST02966,62,male,75308,Salaried,3,565
CUST05085,26,Male,42250,Gig Worker,6,760
CUST05491,38,female,99680,self-employed,17,661
CUST00642,49,f,97607/-,Sal.,22,643
CUST02635,65,f,5416,Jobless,0,773
CUST03671,48,M,77741,Salaried,5,850
CUST03321,22,male,103200,Full-Time,1,850
CUST04537,22,male,16233,Freelancer,2,603
CUST04356,22,m,105435,Salaried,2,629
CUST05600,52,male,nan,SALARIED,11,576
CUST02579,46,MALE,54934,freelancer,18,795
CUST00570,58,Unknown,75036,Salaried,12,709
CUST05243,30,MALE,54036,N/A,nan,740
CUST03891,39,F,,Self employed,13,Unknown
CUST03441,51,Female,96053,SALARIED,3,799
CUST03005,32, Female,142384/-,Entrepreneur,2,620
CUST01420,49,Male,50641,SALARIED,Unknown,714
CUST02867,29, Female,74679,salaried,9,765
CUST03624,28,M,20226,Freelancer,7,656
CUST02870,62,female,28110,Self employed,10,737
CUST03274,35,M,N/A,Salaried,11,728
CUST04396,56,NULL,9579,Unemployed,0,657
CUST00266,40,male,69255,salaried,,746
CUST04682,28,female,44897,salaried,4,775
CUST02376,64,MALE,154228,Unknown,18,629
CUST05838,33,F,132172,Full-Time,4,999
CUST03942,48,Male,124311,SALARIED,19,680
CUST04059,47,MALE,48726,freelancer,14,800
CUST00984,42,Male,153215/-,Entrepreneur,1,705
CUST02432,38,f,79618,Full-Time,16,746
CUST00905,62,Female,41834,salaried,4,651
CUST04700,28,female,74341,Sal.,1,777
CUST01071,65, Female,119767,Full-Time,NULL,707
CUST03879,24, Female,18702,Freelancer,2,850
CUST00953,29,Male,53899,Entrepreneur,9,677
CUST02551,24,MALE,35298,FREELANCER,3,564
CUST02393,26,FEMALE,129105,Salaried,2,586
CUST05403,52,MALE,3912,UNEMPLOYED,0,747
CUST02276,58,male,84405,self-employed,24,785
CUST04967,39,Female,104018,Salaried,12,723
CUST02871,59,FEMALE,60894,self-employed,21,850
CUST04313,32,M,91112,Sal.,1,595
CUST03930,45,FEMALE,115315,Salaried,2,597
CUST03187,27,MALE,109353,Biz Owner,3,693
CUST01697,34,male,118016,self-employed,11,763
CUST02717,57,f,103750,Self employed,4,820
CUST02452,61,M,99999999,self-employed,5,727
CUST00206,63,F,72810,Salaried,2,529
CUST01061,33,F,110795,SE,10,686
CUST04783,55,female,126869,Salaried,6,900
CUST01992,22,m,69946.00,Salaried,Unknown,595
CUST01379,58,F,,FREELANCER,2,771
CUST05274,55,Female,95133,Self-Employed,8,677
CUST02249,46,Male ,52300,Salaried,999,742
CUST00369,38,m,139513,SALARIED, ,756
CUST03696,65,MALE,114142,BUSINESS OWNER,28,780
CUST03370,52,m,34614,#N/A,15,529
CUST05438,25,F,256056,Business owner,1,757
CUST00723,28,MALE,64377,Freelancer,1,788
CUST03355,54,M,182125,BUSINESS OWNER,8,679
CUST05329,29,F,74459,self-employed,3,709
CUST01465,29,f,55039,salaried,9,760
CUST05150,22,M,142651,salaried,2,#N/A
CUST03489,44,N/A,144336,SALARIED,10,609
CUST03022,38,M,149164,SALARIED,N/A,740
CUST03954,59,male,72695,Sal.,26,695
CUST02337,47,male,133664,salaried,3,840
CUST05890,25,m,70248,Full-Time,5,556
CUST03172,61,f,95880,Business owner,14,669
CUST00808,49,m,187421,Business Owner,25,606
CUST02101,46,Male,50355,SALARIED,20,808
CUST03461,57,male,147947,Sal.,7,801
CUST02050,31,Male,61188,Self Employed,11,Unknown
CUST03468,33,M,999,Unemployed,0,644
CUST03151,40,FEMALE,103600,Self employed,1,627
CUST00899,56, Female,78580,salaried,20,nan
CUST00865,51,F,80149,NULL,10,900
CUST04592,46,FEMALE,37250,freelancer,2,575
CUST00340,35,f,81598,Salaried,8,656
CUST04034,53,female,82993,salaried,1,601
CUST02202,52,#N/A,88253,salaried,12,850
CUST05717,65,f,112167,Salaried,29,837
CUST00502,64,Male,16403,NULL,3,844
CUST00831,64,female,3133,UNEMPLOYED,0,439
CUST01020,45,male,109948,Self-Employed,nan,757
CUST03098,60,Unknown,114145,Sal.,13,749
CUST05180,48, Female,67658, ,5,571
CUST01895,47,FEMALE,74056,SALARIED,4,513
CUST05916,24,M,"$67,566",SALARIED,4,655
CUST03602,nan,male,50261,Self-Employed,21,747
CUST02356,34,f,54136/-,SE,8,804
CUST02608,30,Male,31542/-,FREELANCER,5,605
CUST02220,65,M,52446,Freelancer,23,605
CUST02781,40,NULL,144437,N/A,6,737
CUST02529,24,male,1618,Unemployed,0,699
CUST01558,26,Male,"$70,034",,6,769
CUST00142,21,M,66614,freelancer,1,748
CUST04171,52,Male ,nan,SE,13,N/A
CUST04528,49,Female,4833,unemployed,0,630
CUST00903,nan,male,54289,SALARIED,33,844
CUST04878,61,Male ,90147,self-employed,34,690
CUST01897,28,MALE,77476.00,nan,6,817
CUST03956,22,MALE,130255,salaried,2,658
CUST02216,30,m,31820,salaried,5,659
CUST01914,59, Female,195033,Business owner,19,677
CUST04406,25,Female,48478,Self Employed,5,847
CUST00212,30,m,55086,FREELANCER,9,784
CUST00926,60,MALE,117405,Sal.,2,635
CUST01163,32,MALE,115321,Biz Owner,10,646
CUST01477,7,MALE,58655,Self-Employed,13,710
CUST00101,40,Female,51986,freelancer,6,672
CUST01028,24,FEMALE,82609,salaried,1,728
CUST05121,27, Female,117557,salaried,1,850
CUST00870,61,M,73316,Sal.,4,771
CUST03319,31,m,101138,Sal.,9,642
CUST02898,28,Female,6626,unemployed,999,527
CUST01232,58,Male,104700,,9,637
CUST03171,25,Female,45616,Full-Time,#N/A,577
CUST02971,Unknown,m,112283.00,Full-Time,3,650
CUST05087,42,MALE,95692,Full-Time,,759
CUST04643,41,MALE,#N/A,Free Lancer,8,588
CUST00198,30,M,56581,Free Lancer,10,532
CUST03757,27,m,70833,Self-Employed,5,730
CUST04195,22,F,NULL,self-employed,1,592
CUST04892,39,Male,NULL,Self-Employed,15,683
CUST04970,36,M,41699,Full-Time, ,633
CUST00951,41, Female,40475,Full-Time,11,797
CUST02179,25,Female,141500/-,SALARIED,1,778
CUST04432,0,Male ,155511,Biz Owner,9,714
CUST01095,25,male,124467,Salaried,5,693
CUST03650,34,nan,77892,Business Owner,5,731
CUST02602,47,m,83050,SALARIED,19,850
CUST00872,35,F,183,Jobless,0,609
CUST04111,22, Female,36382,self-employed,1,1200
CUST01942,0,M,106518,Sal.,8,659
CUST02297,33,f,143144,SALARIED,9,642
